JPU   39-26-28.367N 081-22-29.226W
JST   40-19-00.224N 078-50-02.996W
JVL   42-33-28.745N 089-06-19.101W
JWJ   42-06-41.000N 092-54-32.000W
JXN   42-15-33.228N 084-27-30.853W
JYL   32-38-56.615N 081-35-37.390W
JYU   32-20-40.600N 086-59-28.570W
KIN   17-58-25.000N 076-53-38.000W
LAA   38-11-49.531N 102-41-15.116W
LAL   27-59-10.253N 082-00-49.987W
LAN   42-43-02.727N 084-41-51.844W
LAP   24-05-00.000N 110-20-00.000W
LAR   41-20-16.311N 105-43-15.374W
LAS   36-04-46.929N 115-09-35.273W
LAW   34-29-46.282N 098-24-47.089W
LAX   33-55-59.318N 118-25-55.223W
LBB   33-42-17.823N 101-54-50.437W
LBF   41-02-55.048N 100-44-49.768W
LBL   37-02-39.833N 100-58-16.334W
LBT   34-36-38.590N 079-03-17.118W
LBV   26-49-41.466N 081-23-29.178W
LBY   31-25-07.258N 089-20-15.367W
LCG   42-14-09.330N 096-59-09.044W
LCH   30-08-29.449N 093-06-20.049W
LCK   39-48-29.497N 082-55-43.802W
LCU   41-21-46.626N 113-50-26.230W
LDN   38-51-15.810N 078-12-20.001W
LEB   43-40-43.871N 072-12-57.800W
LEM   45-55-11.100N 102-06-13.044W
LEV   29-10-30.826N 090-06-14.469W
LFD   42-03-44.962N 084-45-54.477W
LFK   31-09-44.478N 094-43-01.044W
LFT   30-11-37.720N 091-59-33.250W
LFV   42-01-01.824N 070-02-14.171W
LGA   40-47-01.400N 073-52-07.000W
LGC   33-02-56.742N 085-12-22.295W
LGU   41-50-39.042N 111-51-55.405W
LHO   41-47-34.200N 112-00-35.400W
LHS   34-40-58.704N 118-34-36.977W
LHY   41-28-32.798N 075-28-57.461W
LIB   35-48-41.844N 079-36-45.349W
LIH   21-57-54.949N 159-20-17.242W
LIN   38-04-28.518N 121-00-13.888W
LIT   34-40-39.622N 092-10-49.902W
LJT   43-06-35.138N 088-02-14.219W
LKT   45-01-16.722N 114-05-03.252W
LKV   42-29-34.258N 120-30-25.578W
LLA   29-39-47.611N 092-22-25.113W
LLC   40-07-29.672N 118-34-39.541W
LLO   30-47-46.828N 098-47-14.604W
LMM   25-39-54.000N 109-03-54.000W
LMN   40-35-48.287N 093-58-03.343W
LMT   42-09-11.328N 121-43-39.102W
LNK   40-55-25.607N 096-44-31.259W
LNN   41-41-03.750N 081-23-22.310W
LNR   43-17-39.734N 090-07-59.268W
LNY   20-45-52.204N 156-58-07.995W
LOA   31-07-26.463N 095-58-04.642W
LOZ   37-01-59.341N 084-06-36.267W
LRD   27-28-43.441N 099-25-03.648W
LRP   40-07-11.900N 076-17-28.700W
LRS   11-56-54.000N 066-40-06.000W
LSE   43-52-34.073N 091-15-21.601W
LSF   32-19-56.531N 084-59-35.749W
LTJ   45-42-48.839N 121-06-03.049W
LTS   34-39-45.900N 099-16-15.500W
LUK   39-07-00.217N 084-23-59.784W
LV    37-41-32.347N 121-41-02.122W
LVD   56-28-03.752N 133-04-59.209W
LVL   36-49-04.929N 077-54-10.685W
LVM   45-42-08.918N 110-26-32.866W
LVS   35-39-27.255N 105-08-08.120W
LVT   36-35-04.234N 085-09-59.843W
LVZ   41-16-22.093N 075-41-22.086W
LWB   37-51-49.697N 080-23-31.292W
LWL   41-08-41.273N 114-58-39.019W
LWM   42-44-25.512N 071-05-41.435W
LWT   47-03-10.697N 109-36-22.174W
LWV   38-46-11.530N 087-36-13.780W
LXY   31-38-22.605N 096-30-43.932W
LYH   37-15-16.720N 079-14-11.284W
LZZ   31-11-07.809N 098-08-30.706W
MAD   41-18-49.851N 072-41-31.843W
MAF   32-00-33.642N 102-11-25.399W
MAH   41-00-54.192N 083-39-52.756W
MAI   30-47-10.399N 085-07-28.018W
MAM   25-46-15.000N 097-31-26.000W
MAP   37-35-26.755N 091-47-18.851W
MAW   36-33-18.411N 089-54-41.119W
MAZ   18-15-23.229N 067-09-03.722W
MBG   45-33-06.977N 100-21-57.477W
MBJ   18-29-00.900N 077-55-00.500W
MBL   44-16-14.350N 086-15-14.540W
MBS   43-31-53.893N 084-04-38.330W
MBW   41-50-43.880N 106-00-15.422W
MCB   31-18-16.030N 090-15-29.531W
MCC   38-40-02.590N 121-24-14.960W
MCG   62-57-03.745N 155-36-41.050W
MCI   39-17-07.020N 094-44-13.430W
MCK   40-12-13.700N 100-35-39.200W
MCM   39-39-14.621N 092-28-55.766W
MCN   32-41-28.213N 083-38-49.859W
MCW   43-05-41.060N 093-19-47.537W
MDO   59-25-18.496N 146-21-00.054W
MDT   40-11-51.329N 076-45-47.892W
MDW   41-47-10.016N 087-45-08.095W
MEE   35-39-47.355N 095-22-03.890W
MEF   42-23-29.810N 122-52-43.820W
MEI   32-22-42.415N 088-48-15.374W
MEM   35-00-54.423N 089-58-59.551W
MFD   40-52-06.983N 082-35-27.466W
MFE   26-10-25.954N 098-14-26.832W
MFR   42-21-30.500N 122-51-59.100W
MGM   32-13-20.412N 086-19-10.984W
MGR   31-04-56.173N 083-48-15.219W
MGW   39-33-24.101N 079-51-37.419W
MHE   43-46-37.278N 098-02-15.233W
MHF   29-32-46.835N 094-44-51.046W
MHK   39-08-43.590N 096-40-07.418W
MHT   42-52-06.714N 071-22-10.361W
MI    10-36-46.000N 066-59-16.000W
MIA   25-47-41.000N 080-16-44.000W
MID   20-56-21.000N 089-39-18.000W
MIE   40-14-14.257N 085-23-38.531W
MIP   41-01-24.255N 076-39-55.093W
MKC   39-07-23.514N 094-35-53.042W
MKE   42-56-52.956N 087-53-47.498W
MKG   43-10-09.269N 086-02-21.784W
MKK   21-08-17.147N 157-10-02.663W
MKL   35-36-12.866N 088-54-37.517W
MKP   40-21-18.649N 079-46-51.665W
MKT   44-13-11.681N 093-54-44.534W
MLB   28-06-19.016N 080-38-07.224W
MLC   34-50-58.048N 095-46-56.263W
MLD   42-11-59.641N 112-27-04.446W
MLE   41-11-41.496N 096-06-50.566W
MLF   38-21-37.280N 113-00-47.638W
MLP   47-27-24.851N 115-38-45.762W
MLS   46-22-56.016N 105-57-12.746W
MLT   45-35-12.164N 068-30-55.693W
MLU   32-31-00.815N 092-02-09.676W
MMJ   40-29-17.345N 080-11-37.910W
MML   44-26-54.354N 095-49-29.180W
MMM   36-46-09.404N 114-16-38.892W
MMT   33-55-26.820N 080-48-08.560W
MNM   45-10-48.533N 087-38-49.891W
MOD   37-37-38.551N 120-57-28.359W
MOL   37-54-01.889N 079-06-24.801W
MON   33-33-43.397N 091-42-56.461W
MOP   43-37-22.160N 084-44-14.170W
MOS   64-41-47.454N 162-04-16.277W
MOT   48-15-37.206N 101-17-13.444W
MOV   26-57-00.000N 101-28-00.000W
MOX   45-33-56.860N 095-58-09.191W
MPV   44-05-07.738N 072-26-57.756W
MQG   46-22-53.586N 116-52-10.244W
MQO   35-15-08.109N 120-45-34.531W
MQP   32-43-34.250N 097-59-50.790W
MQT   46-31-44.062N 087-35-07.690W
MQY   36-00-24.226N 086-30-29.975W
MRB   39-23-08.060N 077-50-54.082W
MRF   30-17-54.131N 103-57-17.126W
MRI   61-12-52.200N 149-50-44.000W
MRT   40-13-36.216N 083-20-58.612W
MSL   34-42-24.722N 087-29-29.391W
MSN   43-08-41.379N 089-20-22.922W
MSO   46-54-28.676N 114-05-01.148W
MSP   44-52-17.252N 093-14-37.020W
MSS   44-54-51.800N 074-43-21.700W
MT    39-26-32.700N 088-10-24.500W
MTA   10-55-25.000N 063-57-40.000W
MTH   24-42-42.709N 081-05-43.364W
MTJ   38-30-23.169N 107-53-57.450W
MTO   39-28-40.824N 088-17-09.760W
MTT   18-00-26.000N 094-31-57.000W
MTU   40-08-57.000N 110-07-39.543W
MTW   44-07-42.581N 087-40-47.705W
MTY   25-46-24.000N 100-06-06.000W
MUE   19-59-53.000N 155-40-11.500W
MUO   42-58-57.622N 115-46-27.307W
MVA   38-33-55.078N 118-01-58.272W
MVC   31-27-37.591N 087-21-09.946W
MVE   44-58-21.845N 095-42-43.093W
MVY   41-23-46.310N 070-36-45.799W
MWA   37-45-15.279N 089-00-42.066W
MWH   47-12-39.127N 119-19-00.511W
MXE   39-55-04.992N 075-40-14.870W
MXL   32-37-33.000N 115-13-25.000W
MXQ   39-25-46.900N 083-48-04.435W
MXW   39-19-03.261N 122-13-17.535W
MYS   37-53-38.638N 086-14-40.299W
MYV   39-05-55.113N 121-34-22.970W
MZB   32-46-55.923N 117-13-31.506W
MZT   23-09-55.000N 106-16-20.000W
MZV   41-19-15.822N 090-38-17.093W
MZZ   40-29-36.041N 085-40-45.318W
NBW   19-53-49.500N 075-13-06.000W
NEW   30-02-22.725N 090-01-36.255W
NGP   27-41-10.599N 097-17-41.024W
NLD   27-26-00.000N 099-34-00.000W
NPA   30-21-28.584N 087-18-59.386W
NUN   30-28-19.692N 087-20-09.220W
NUW   48-21-17.630N 122-39-42.250W
OAB   38-45-22.416N 109-44-57.437W
OAK   37-43-33.347N 122-13-24.884W
OAL   38-00-11.741N 117-46-13.605W
OBH   41-22-32.648N 098-21-12.943W
OBK   42-13-17.300N 087-57-06.500W
OCF   29-10-38.913N 082-13-34.842W
OCN   33-14-26.309N 117-25-03.762W
OCS   41-35-24.769N 109-00-55.127W
ODF   34-41-45.142N 083-17-51.580W
ODG   36-22-25.621N 097-47-17.198W
ODI   43-54-44.571N 091-28-03.412W
ODK   57-46-30.087N 152-20-23.223W
ODR   37-19-27.086N 079-58-44.343W
OED   42-28-46.500N 122-54-46.700W
OFK   41-59-16.517N 097-26-04.485W
OGD   41-13-26.746N 112-05-53.674W
OGG   20-54-23.220N 156-25-15.470W
OGY   40-34-05.279N 073-52-58.689W
OJC   38-50-26.400N 094-44-12.400W
OKC   35-23-37.318N 097-35-59.642W
OKK   40-31-40.039N 086-03-28.864W
OKM   35-41-35.150N 095-51-57.526W
OKW   33-14-22.418N 087-14-59.994W
OLK   41-14-48.867N 085-29-50.630W
OLM   46-58-17.900N 122-54-06.600W
OLS   31-24-53.849N 110-50-56.008W
OLU   41-27-00.141N 097-20-26.947W
OMA   41-17-43.820N 095-53-12.790W
OME   64-29-06.352N 165-15-11.361W
OMN   29-18-11.709N 081-06-45.708W
ONA   44-04-34.467N 091-42-20.641W
ONL   42-28-13.811N 098-41-12.918W
ONM   34-20-19.997N 106-49-13.650W
ONP   44-34-31.324N 124-03-38.226W
OO    43-55-15.000N 078-54-01.000W
OOD   39-38-09.695N 075-18-10.899W
OOM   39-08-37.768N 086-36-46.898W
ORD   41-59-15.607N 087-54-17.635W
ORF   36-53-30.830N 076-12-01.175W
ORH   42-16-00.960N 071-52-06.750W
ORL   28-32-33.802N 081-20-06.055W
ORT   62-56-49.802N 141-54-45.892W
ORW   41-33-23.045N 071-59-57.701W
OSH   43-59-25.542N 088-33-21.409W
OSI   37-23-32.998N 122-16-52.678W
OSW   37-09-27.040N 095-12-13.081W
OTG   43-38-48.900N 095-34-55.000W
OTH   43-24-55.824N 124-10-06.495W
OTK   30-46-49.599N 083-16-47.024W
OTM   41-01-44.855N 092-19-33.259W
OTO   35-04-20.075N 105-56-09.754W
OTT   38-42-21.120N 076-44-41.083W
OTZ   66-53-08.407N 162-32-23.780W
OVR   41-10-02.194N 095-44-12.226W
OWB   37-44-36.793N 087-09-57.380W
OXI   41-19-19.350N 086-38-57.454W
OZB   40-52-13.526N 100-00-13.439W
OZN   37-05-17.084N 113-35-30.625W
OZR   31-16-08.222N 085-43-34.743W
PAE   47-55-11.400N 122-16-40.200W
PAM   30-04-26.293N 085-34-20.752W
PAP   18-34-35.000N 072-18-16.000W
PBF   34-14-48.351N 091-55-34.292W
PBI   26-40-48.186N 080-05-11.401W
PCM   28-00-08.900N 082-09-24.200W
PCU   30-33-40.186N 089-43-49.840W
PDK   33-52-32.270N 084-17-55.725W
PDN   56-57-14.501N 158-38-55.870W
PDT   45-41-54.310N 118-56-19.333W
PDX   45-35-37.304N 122-36-22.574W
PDZ   33-55-06.013N 117-31-47.990W
PEQ   31-28-09.478N 103-34-29.138W
PER   36-44-47.424N 097-09-36.445W
PFN   30-12-58.501N 085-40-51.369W
PGA   36-55-51.760N 111-26-50.794W
PGD   26-55-00.375N 081-59-28.493W
PGO   34-40-49.640N 094-36-32.408W
PGS   35-37-28.963N 113-32-40.080W
PGY   32-36-37.216N 116-58-44.685W
PHK   26-46-57.839N 080-41-29.206W
PHL   39-52-13.307N 075-14-42.058W
PHP   44-03-29.757N 101-39-50.918W
PHX   33-26-09.960N 112-00-34.224W
PIA   40-40-48.235N 089-47-34.082W
PIE   27-54-27.951N 082-41-03.513W
PIH   42-52-13.382N 112-39-08.046W
PIO   32-31-45.128N 105-18-18.867W
PIR   44-23-40.238N 100-09-46.358W
PJG   12-12-01.000N 069-00-36.000W
PJH   12-30-32.000N 069-56-28.000W
PJM   18-02-18.000N 063-07-06.000W
PKD   46-53-53.353N 095-04-15.178W
PKE   34-06-07.102N 114-40-55.439W
PLB   44-41-05.817N 073-31-21.638W
PLL   41-57-56.310N 089-31-27.193W
PLN   45-37-50.242N 084-39-50.658W
PMD   34-37-53.056N 118-03-49.755W
PML   08-24-16.000N 078-08-20.000W
PMM   42-27-55.712N 086-06-21.106W
PMP   26-14-52.899N 080-06-30.366W
PNE   40-04-55.498N 075-00-34.311W
PNH   35-14-06.260N 101-41-56.480W
PNN   45-19-45.119N 067-42-15.126W
PNT   40-49-16.322N 088-44-00.633W
PNU   40-08-40.227N 080-09-45.227W
POM   34-04-42.152N 117-47-13.465W
PPE   31-23-00.000N 113-30-00.000W
PPM   39-28-00.000N 076-10-15.430W
PPR   16-16-06.000N 061-31-21.000W
PQI   46-46-27.068N 068-05-40.350W
PRB   35-40-20.890N 120-37-37.603W
PRC   34-39-06.000N 112-25-17.000W
PRX   33-32-32.588N 095-26-53.732W
PSB   40-54-58.517N 077-59-33.789W
PSC   46-15-46.786N 119-06-56.538W
PSE   17-59-32.838N 066-31-09.028W
PSI   42-42-00.906N 083-31-57.694W
PSK   37-05-15.738N 080-42-46.442W
PSM   43-05-04.065N 070-49-55.152W
PSP   33-52-12.058N 116-25-47.142W
PSX   28-45-51.861N 096-18-22.186W
PTA   19-45-30.410N 070-34-17.660W
PTH   56-57-04.020N 158-38-26.850W
PTW   40-13-20.160N 075-33-36.959W
PUB   38-17-39.306N 104-25-45.990W
PUC   39-36-11.474N 110-45-12.667W
PUT   41-57-19.652N 071-50-38.755W
PUW   46-40-27.483N 117-13-24.617W
PVD   41-43-27.639N 071-25-46.699W
PVU   40-12-53.771N 111-43-16.750W
PVW   34-05-10.294N 101-47-24.673W
PWA   35-31-58.601N 097-38-49.851W
PWE   40-12-01.270N 096-12-22.612W
PWL   41-46-11.177N 073-36-01.985W
PWM   43-38-30.000N 070-19-00.000W
PXN   36-42-55.651N 120-46-43.261W
PXR   33-25-58.874N 111-58-12.716W
PXT   38-17-16.255N 076-24-00.814W
PXV   37-55-41.952N 087-45-44.578W
PYE   38-04-47.124N 122-52-04.179W
PZA   14-03-00.000N 083-23-00.000W
PZD   31-39-18.817N 084-17-35.181W
QQ    49-45-14.275N 124-57-28.993W
RAL   33-57-07.325N 117-26-57.134W
RAP   43-58-33.758N 103-00-44.333W
RAV   40-33-12.164N 076-35-57.758W
RBA   39-51-03.000N 095-25-23.000W
RBG   43-10-56.718N 123-21-08.053W
RBL   40-05-56.060N 122-14-10.880W
RBS   40-34-54.125N 088-09-51.364W
RBV   40-12-08.599N 074-29-42.048W
RBX   35-55-13.808N 075-41-48.932W
RDD   40-30-16.446N 122-17-30.218W
RDU   35-52-21.076N 078-47-00.032W
REC   40-32-47.253N 078-44-49.281W
REO   42-35-25.975N 117-52-05.347W
REX   26-00-45.000N 098-13-48.000W
RFD   42-13-32.100N 089-11-57.400W
RHI   45-38-01.540N 089-27-27.977W
RHU   39-11-01.929N 108-38-19.146W
RIC   37-30-08.457N 077-19-12.997W
RID   39-45-18.076N 084-50-19.851W
RIL   39-31-41.029N 107-42-58.241W
RIS   39-07-13.399N 094-35-47.735W
RIV   33-54-24.062N 117-16-27.143W
RIW   43-03-56.653N 108-27-19.886W
RKA   42-27-58.790N 075-14-21.221W
RLG   40-00-09.510N 106-26-32.955W
RLY   43-57-50.844N 107-57-03.035W
RMG   34-09-45.246N 085-07-09.915W
RND   29-31-08.829N 098-17-06.043W
RNL   37-58-31.138N 080-48-23.476W
ROA   37-20-36.379N 080-04-13.652W
ROC   43-07-14.723N 077-40-24.911W
ROD   40-17-16.062N 084-02-35.314W
ROM   36-08-25.361N 120-39-53.707W
ROX   48-51-16.937N 095-41-41.939W
RPD   45-24-54.650N 091-46-40.780W
RQR   30-05-15.070N 090-35-19.030W
RQZ   34-47-49.623N 086-38-01.981W
RRS   31-17-03.925N 085-25-52.462W
RSG   30-00-52.551N 100-17-59.499W
RST   43-46-58.265N 092-35-48.938W
RSV   39-01-05.152N 087-38-55.089W
RSW   26-31-47.550N 081-46-32.763W
RUE   35-15-25.500N 093-05-40.600W
RUQ   35-38-37.302N 080-31-20.921W
RUT   43-31-35.780N 072-57-02.410W
RWF   44-28-02.052N 095-07-41.989W
RWL   41-48-17.251N 107-12-15.480W
RZC   36-14-47.127N 094-07-17.000W
RZN   45-49-13.600N 092-22-28.300W
RZS   34-30-34.285N 119-46-15.605W
SAC   38-26-37.171N 121-33-05.842W
SAE   41-07-08.740N 101-46-33.710W
SAF   35-32-25.945N 106-03-53.813W
SAM   38-29-06.677N 088-05-08.903W
SAN   32-50-23.171N 117-15-10.130W
SAT   29-38-38.514N 098-27-40.732W
SAU   37-51-19.203N 122-31-21.908W
SAV   32-09-37.995N 081-06-45.019W
SAW   46-21-32.130N 087-23-49.980W
SAX   41-04-03.049N 074-32-17.970W
SB    34-03-23.285N 117-21-58.014W
SBI   29-41-12.191N 094-02-16.723W
SBJ   40-34-58.869N 074-44-30.282W
SBV   36-40-30.097N 079-00-52.245W
SBY   38-20-42.023N 075-30-38.116W
SCB   41-36-19.000N 096-37-43.000W
SCC   70-11-57.117N 148-24-58.174W
SDF   38-10-40.551N 085-44-10.461W
SDO   41-24-37.639N 118-01-59.519W
SDZ   35-12-55.647N 079-35-16.627W
SEA   47-26-07.400N 122-18-34.600W
SEE   32-49-31.179N 116-58-28.099W
SEG   40-47-27.004N 076-53-02.502W
SEY   41-10-02.772N 071-34-33.900W
SFF   47-40-49.620N 117-19-11.760W
SFK   41-41-43.056N 077-25-11.523W
SFL   31-44-53.217N 105-05-12.516W
SFO   37-37-10.136N 122-22-26.008W
SGD   38-10-45.703N 122-22-23.309W
SGF   37-21-21.461N 093-20-02.588W
SGH   39-50-11.549N 083-50-41.844W
SGJ   29-57-29.184N 081-20-17.669W
SHB   39-37-57.165N 085-49-27.527W
SHH   66-15-29.400N 166-03-09.010W
SHR   44-50-32.263N 107-03-39.938W
SHV   32-36-51.534N 093-50-11.648W
SHY   38-02-26.227N 092-36-08.655W
SIE   39-05-43.809N 074-48-01.198W
SJC   37-22-28.986N 121-56-40.746W
SJI   30-43-33.528N 088-21-33.458W
SJN   34-25-26.532N 109-08-36.672W
SJT   31-22-29.825N 100-27-17.547W
SJU   18-26-46.619N 065-59-22.225W
SKY   41-26-04.079N 082-39-17.345W
SLC   40-37-14.810N 111-59-32.778W
SLI   33-46-59.873N 118-03-17.118W
SLK   44-23-04.417N 074-12-16.220W
SLN   38-55-30.500N 097-37-16.900W
SLR   33-11-55.108N 095-32-33.333W
SLT   41-30-45.934N 077-58-12.395W
SM    38-47-41.300N 121-35-58.700W
SMF   38-41-26.052N 121-35-27.550W
SMO   34-00-36.938N 118-27-24.185W
SN    43-08-49.195N 079-15-17.186W
SNA   33-40-36.071N 117-52-12.204W
SNS   36-39-49.785N 121-36-11.466W
SNY   41-05-48.000N 102-58-58.800W
SOK   21-54-01.413N 159-31-43.943W
SOT   35-47-24.357N 083-03-08.529W
SPA   35-02-01.135N 081-55-37.377W
SPS   33-59-14.163N 098-35-36.601W
SPW   43-09-43.789N 095-12-03.589W
SQA   61-05-54.527N 155-38-04.225W
SQM   56-27-52.491N 133-05-50.550W
SQN   30-30-00.000N 115-57-00.000W
SQS   33-27-49.900N 090-16-38.400W
SQT   28-05-58.088N 080-42-02.910W
SRL   27-18-20.000N 112-17-00.000W
SRQ   27-23-51.955N 082-33-15.350W
SSF   29-15-30.165N 098-26-36.513W
SSI   31-03-01.865N 081-26-45.473W
SSM   46-24-43.373N 084-18-53.632W
SSO   32-16-09.282N 109-15-47.115W
SSR   58-10-39.579N 135-15-31.903W
STC   45-32-27.676N 094-03-27.147W
STE   44-32-35.687N 089-31-50.024W
STG   08-05-15.000N 080-56-23.000W
STJ   39-57-38.079N 094-55-30.793W
STL   38-51-38.480N 090-28-56.525W
STP   44-56-27.000N 093-03-34.000W
STS   38-30-29.479N 122-48-38.165W
STT   18-21-20.946N 065-01-28.416W
STV   30-12-24.334N 098-42-20.719W
STW   40-59-44.951N 074-52-08.469W
SUG   35-24-23.423N 082-16-07.011W
SUS   38-39-45.190N 090-39-06.450W
SUX   42-20-40.273N 096-19-25.099W
SVC   32-38-15.667N 108-09-39.842W
SVM   42-24-31.927N 083-35-39.077W
SVN   32-00-42.986N 081-08-27.108W
SWB   31-58-23.500N 092-40-37.520W
SWL   38-03-23.736N 075-27-50.119W
SWO   36-13-27.372N 097-04-52.536W
SWR   39-10-49.162N 120-16-10.604W
SXC   33-22-30.201N 118-25-11.675W
SXW   39-37-46.145N 106-59-28.065W
SYA   52-43-05.790N 174-03-43.730E
SYI   35-33-43.156N 086-26-20.976W
SYO   35-20-42.581N 099-38-07.252W
SYR   43-09-37.900N 076-12-16.435W
SZW   30-33-22.418N 084-22-26.260W
TAL   65-10-37.718N 152-10-39.199W
TAM   22-17-21.000N 097-51-46.000W
TAS   36-36-31.568N 105-54-22.753W
TAY   30-30-16.696N 082-33-10.452W
TBC   36-07-16.723N 111-16-10.516W
TBD   29-39-51.560N 090-49-44.735W
TBE   37-15-31.167N 103-36-00.201W
TBG   08-47-08.000N 079-33-37.000W
TBN   37-44-32.748N 092-08-20.389W
TCC   35-10-55.701N 103-35-54.665W
TCH   40-51-00.901N 111-58-54.885W
TCL   33-15-32.022N 087-32-12.821W
TCM   47-08-51.555N 122-28-30.141W
TCS   33-16-57.010N 107-16-49.952W
TDD   41-58-53.991N 100-43-08.522W
TDG   33-34-30.528N 086-02-33.513W
TDT   41-42-46.915N 079-25-02.174W
TEB   40-50-55.400N 074-03-44.100W
TFD   32-53-09.095N 111-54-31.384W
TGE   32-29-04.500N 085-40-09.530W
THS   39-55-59.621N 077-57-03.400W
THX   28-30-18.971N 098-09-04.023W
TIJ   32-32-24.550N 116-57-13.150W
TIK   35-26-11.125N 097-22-46.424W
TIM   06-35-00.000N 058-15-00.000W
TKA   62-17-55.170N 150-06-20.127W
TKO   39-48-23.071N 098-15-36.132W
TLH   30-23-59.319N 084-21-21.147W
TMU   41-19-49.454N 072-03-07.170W
TNP   34-06-44.052N 115-46-11.665W
TNU   41-47-01.761N 093-06-32.319W
TNV   30-17-18.666N 096-03-29.632W
TON   40-44-06.417N 078-19-52.660W
TOP   39-08-13.596N 095-32-56.818W
TOU   48-17-59.637N 124-37-37.356W
TOY   38-44-20.972N 089-55-07.059W
TPA   27-58-26.573N 082-31-56.845W
TPH   38-01-50.364N 117-02-00.666W
TPL   31-12-33.609N 097-25-29.881W
TQA   32-14-08.675N 099-49-00.418W
TQE   41-45-34.558N 096-10-42.857W
TRC   25-34-00.000N 103-24-00.000W
TRM   33-37-41.137N 116-09-36.684W
TTE   35-54-47.030N 119-01-14.963W
TTH   39-29-20.238N 087-14-56.462W
TTT   32-52-08.977N 097-02-25.812W
TUL   36-11-46.649N 095-47-17.149W
TUM   09-03-00.000N 079-24-01.000W
TUP   34-13-25.900N 088-47-50.400W
TUS   32-05-42.737N 110-54-53.483W
TUT   14-19-57.300S 170-42-29.800W
TVC   44-40-04.507N 085-32-59.851W
TVF   48-04-09.584N 096-11-11.237W
TVT   40-27-28.933N 082-07-36.647W
TVY   40-36-38.700N 112-20-51.600W
TWF   42-28-47.484N 114-29-22.034W
TXC   39-41-53.943N 103-12-53.779W
TXK   33-30-49.943N 094-04-23.586W
TXO   34-29-42.416N 102-50-22.817W
TYI   35-58-36.315N 077-42-13.505W
TYR   32-21-21.124N 095-24-12.478W
TYS   35-48-45.295N 083-59-33.960W
TZZ   38-20-39.288N 121-48-38.377W
UBG   45-21-11.622N 122-58-41.365W
UCA   43-01-35.451N 075-09-52.279W
UCM   21-26-18.000N 077-48-04.000W
UHA   23-03-16.000N 082-18-10.000W
UIA   31-18-34.609N 086-23-31.839W
UIM   32-52-49.450N 095-22-00.314W
UIN   39-50-52.508N 091-16-43.859W
UJM   34-34-30.160N 090-40-27.840W
UKN   43-16-48.311N 091-32-14.511W
UKW   33-32-09.190N 097-49-16.600W
ULL   63-41-32.320N 170-28-12.092W
ULW   42-05-39.367N 077-01-29.480W
UMP   39-56-15.737N 086-03-00.846W
UNK   63-53-31.000N 160-41-03.600W
UNV   21-23-52.000N 077-13-42.000W
UNZ   13-27-16.400N 144-43-59.900E
UPP   20-12-01.948N 155-50-35.760W
URH   33-56-39.070N 096-23-30.610W
USR   21-39-42.000N 078-49-52.000W
UUV   38-14-07.610N 091-09-50.280W
UVR   23-05-00.000N 081-23-00.000W
VAD   30-57-36.280N 083-11-36.400W
VAN   33-28-29.388N 080-26-55.114W
VBI   49-28-37.000N 094-02-48.000W
VCN   39-32-15.616N 074-58-01.718W
VCT   28-54-01.146N 096-58-44.165W
VCV   34-35-38.977N 117-23-23.975W
VEL   40-22-44.531N 109-29-35.888W
VGT   36-12-41.000N 115-12-11.000W
VHP   39-48-53.000N 086-22-03.279W
VIE   44-39-39.141N 077-53-17.104W
VIH   38-09-14.659N 091-42-24.379W
VIS   36-22-02.378N 119-28-55.772W
VKZ   25-45-06.842N 080-09-15.995W
VLA   39-05-37.260N 089-09-44.865W
VLN   50-40-01.000N 104-53-23.000W
VLR   50-25-20.000N 098-43-24.000W
VLV   45-55-30.153N 070-50-45.323W
VNA   32-12-48.394N 083-29-50.123W
VNN   38-21-43.075N 088-48-26.217W
VNY   34-13-24.413N 118-29-30.004W
VQQ   30-12-46.781N 081-53-27.223W
VRB   27-40-42.312N 080-29-22.592W
VTU   34-06-54.213N 119-02-58.174W
VUH   29-16-09.604N 094-52-03.811W
VUZ   33-40-12.674N 086-53-59.280W
VWV   41-27-05.288N 083-38-19.163W
VXV   35-54-17.401N 083-53-40.953W
WLK   66-35-59.863N 159-59-29.708W
XE    10-27-52.000N 061-23-37.000W
XEN   39-42-54.215N 083-55-47.749W
XUB   39-31-36.462N 082-58-39.902W
YAG   48-41-22.800N 093-32-20.544W
YAK   59-30-38.980N 139-38-53.272W
YBC   49-08-02.506N 068-13-19.787W
YBR   49-54-35.991N 099-56-44.385W
YCF   44-19-59.000N 077-42-17.000W
YDC   49-22-53.595N 120-22-25.386W
YEE   44-34-54.127N 079-47-35.360W
YFC   45-53-41.236N 066-25-07.888W
YGP   48-45-47.433N 064-24-17.268W
YGR   47-25-49.000N 061-46-29.000W
YHZ   44-55-23.330N 063-24-06.504W
YIP   42-14-03.000N 083-31-21.200W
YJN   45-15-20.928N 073-19-16.643W
YJT   48-34-56.860N 058-40-11.760W
YKM   46-34-12.958N 120-26-40.624W
YKN   42-55-06.149N 097-23-05.918W
YMW   46-12-28.065N 075-57-24.024W
YMX   45-53-18.000N 074-22-33.000W
YNG   41-19-51.677N 080-40-28.763W
YOW   45-26-30.131N 075-53-48.964W
YPG   49-53-59.000N 098-16-01.000W
YQB   46-42-19.097N 071-37-35.000W
YQD   53-58-24.000N 101-05-57.000W
YQG   42-14-59.139N 082-49-43.660W
